system:index,DISTRICT,ST_NM,date,ET,Temperature
0_00000000000000000204,Sheopur,Madhya Pradesh,01-01-2001,26.12113762,292.7394264
0_00000000000000000207,Shivpuri,Madhya Pradesh,01-01-2001,23.01669475,292.5989992
0_0000000000000000020c,Sidhi,Madhya Pradesh,01-01-2001,33.17407502,293.0061344
0_00000000000000000210,Singrauli,Madhya Pradesh,01-01-2001,28.35398848,293.1861573
0_0000000000000000023c,Tikamgarh,Madhya Pradesh,01-01-2001,34.77893661,292.8235568
0_0000000000000000024b,Ujjain,Madhya Pradesh,01-01-2001,13.29565203,295.7232638
0_0000000000000000024d,Umaria,Madhya Pradesh,01-01-2001,26.63795253,293.3986243
0_0000000000000000025a,Vidisha,Madhya Pradesh,01-01-2001,27.42008815,293.8732916
0_00000000000000000269,West Nimar,Madhya Pradesh,01-01-2001,9.633526916,296.719322
0_00000000000000000003,Ahmadnagar,Maharashtra,01-01-2001,24.92107516,296.919451
0_00000000000000000006,Akola,Maharashtra,01-01-2001,11.90734733,297.5843848
0_0000000000000000000f,Amravati,Maharashtra,01-01-2001,13.82245913,297.0613326
0_0000000000000000001d,Aurangabad,Maharashtra,01-01-2001,15.25769542,296.8078128
0_00000000000000000046,Bhandara,Maharashtra,01-01-2001,23.00052278,297.7585018
0_0000000000000000004f,Bid,Maharashtra,01-01-2001,17.45173454,298.3006383
0_0000000000000000005d,Buldana,Maharashtra,01-01-2001,11.81269589,297.4152777
0_0000000000000000006b,Chandrapur,Maharashtra,01-01-2001,22.21668107,298.763875
0_00000000000000000099,Dhule,Maharashtra,01-01-2001,9.458541335,296.6172576
0_000000000000000000c0,Garhchiroli,Maharashtra,01-01-2001,32.41241693,298.6812932
0_000000000000000000cc,Gondiya,Maharashtra,01-01-2001,21.71841528,297.6460973
0_000000000000000000e2,Hingoli,Maharashtra,01-01-2001,17.73346343,298.7462071
0_000000000000000000f4,Jalgaon,Maharashtra,01-01-2001,15.63339225,296.5722175
0_000000000000000000f5,Jalna,Maharashtra,01-01-2001,16.93555018,297.1498821
0_00000000000000000138,Kolhapur,Maharashtra,01-01-2001,66.04546355,297.4060352
0_00000000000000000150,Latur,Maharashtra,01-01-2001,17.14834818,298.4930346
0_0000000000000000017d,Mumbai,Maharashtra,01-01-2001,22.03407641,297.4417248
0_0000000000000000017e,Mumbai Suburban,Maharashtra,01-01-2001,47.93656689,297.2868706
0_00000000000000000188,Nagpur,Maharashtra,01-01-2001,19.35362079,297.5491288
0_0000000000000000018e,Nanded,Maharashtra,01-01-2001,16.95980032,299.7480435
0_0000000000000000018f,Nandurbar,Maharashtra,01-01-2001,13.05025033,296.1412344
0_00000000000000000193,Nashik,Maharashtra,01-01-2001,21.20830303,295.5780479
0_000000000000000001a4,Osmanabad,Maharashtra,01-01-2001,19.1219953,298.8409625
0_000000000000000001af,Parbhani,Maharashtra,01-01-2001,19.61369327,298.2026176
0_000000000000000001c3,Pune,Maharashtra,01-01-2001,33.03701509,296.4462594
0_000000000000000001cd,Raigarh,Maharashtra,01-01-2001,54.51613434,297.0388933
0_000000000000000001dd,Ratnagiri,Maharashtra,01-01-2001,73.34854831,297.7926234
0_000000000000000001f2,Sangli,Maharashtra,01-01-2001,27.78015549,298.2016008
0_000000000000000001f8,Satara,Maharashtra,01-01-2001,38.99792783,296.7072579
0_0000000000000000020f,Sindhudurg,Maharashtra,01-01-2001,105.2260178,298.8255526
0_00000000000000000219,Solapur,Maharashtra,01-01-2001,21.74282961,299.945916
0_00000000000000000231,Thane,Maharashtra,01-01-2001,34.28954076,296.8169499
0_00000000000000000260,Wardha,Maharashtra,01-01-2001,16.33615175,297.9561682
0_00000000000000000261,Washim,Maharashtra,01-01-2001,11.12118814,298.6039543
0_0000000000000000026e,Yavatmal,Maharashtra,01-01-2001,14.04742058,298.9600515
0_00000000000000000058,Bishnupur,Manipur,01-01-2001,52.30587882,289.3935292
0_00000000000000000069,Chandel,Manipur,01-01-2001,239.2722768,289.5693528
0_00000000000000000078,Churachandpur,Manipur,01-01-2001,235.1709103,290.5177126
0_000000000000000000e9,Imphal East,Manipur,01-01-2001,59.50755383,288.0244167
0_000000000000000000ea,Imphal West,Manipur,01-01-2001,227.6523776,292.4671275
0_000000000000000001fb,Senapati,Manipur,01-01-2001,152.4882651,287.0795358
0_0000000000000000022d,Tamenglong,Manipur,01-01-2001,244.7376079,289.5936342
0_0000000000000000023a,Thoubal,Manipur,01-01-2001,56.62416981,289.2962103
0_0000000000000000024c,Ukhrul,Manipur,01-01-2001,211.1350112,287.0785791
0_000000000000000000a7,East Garo Hills,Meghalaya,01-01-2001,88.95586083,293.4491304
0_000000000000000000aa,East Khasi Hills,Meghalaya,01-01-2001,151.233989,287.3513079
0_000000000000000000ee,Jaintia Hills,Meghalaya,01-01-2001,148.9763023,288.6153008
0_000000000000000001e2,Ri Bhoi,Meghalaya,01-01-2001,116.8540244,292.0605348
0_00000000000000000221,South Garo Hills,Meghalaya,01-01-2001,140.0294701,292.6054789
0_00000000000000000265,West Garo Hills,Meghalaya,01-01-2001,70.09532366,294.0471444
0_00000000000000000268,West Khasi Hills,Meghalaya,01-01-2001,149.553021,290.1251767
0_00000000000000000004,Aizawl,Mizoram,01-01-2001,261.2477214,291.5843744
0_00000000000000000066,Champhai,Mizoram,01-01-2001,243.9731974,289.2485442
0_00000000000000000137,Kolasib,Mizoram,01-01-2001,267.3292618,292.9325088
0_00000000000000000151,Lawangtlai,Mizoram,01-01-2001,232.5699114,293.7973239
0_0000000000000000015a,Lunglei,Mizoram,01-01-2001,273.4584466,292.3244258
0_00000000000000000169,Mamit,Mizoram,01-01-2001,276.1414812,292.842756
0_000000000000000001ed,Saiha,Mizoram,01-01-2001,261.7789416,291.9220287
0_000000000000000001fd,Serchhip,Mizoram,01-01-2001,260.3938509,290.3960094
0_000000000000000000a4,Dimapur,Nagaland,01-01-2001,131.4563689,291.2604494
0_0000000000000000012e,Kiphire,Nagaland,01-01-2001,157.567069,287.1293196
0_00000000000000000134,Kohima,Nagaland,01-01-2001,142.3508307,289.579613
0_00000000000000000155,Longleng,Nagaland,01-01-2001,171.805657,290.8632668
0_00000000000000000178,Mokokchung,Nagaland,01-01-2001,178.0681741,291.5144993
0_00000000000000000179,Mon,Nagaland,01-01-2001,158.631553,291.3183468
0_000000000000000001b8,Peren,Nagaland,01-01-2001,209.3333021,290.4856768
0_000000000000000001b9,Phek,Nagaland,01-01-2001,162.1349868,287.6755825
0_00000000000000000244,Tuensang,Nagaland,01-01-2001,151.3255725,287.3099055
0_0000000000000000026c,Wokha,Nagaland,01-01-2001,169.3220262,291.4305926
0_0000000000000000026f,Zunheboto,Nagaland,01-01-2001,162.0541672,288.677489
0_00000000000000000062,Central,NCT of Delhi,01-01-2001,16.84031378,290.5207693
0_000000000000000000a5,East,NCT of Delhi,01-01-2001,25.09810365,290.430603
0_00000000000000000199,New Delhi,NCT of Delhi,01-01-2001,18.4926521,290.5296627
0_0000000000000000019b,North,NCT of Delhi,01-01-2001,81.23463499,290.4950976
0_0000000000000000019f,North East,NCT of Delhi,01-01-2001,53.62634558,290.4257987
0_000000000000000001a2,North West,NCT of Delhi,01-01-2001,89.21447742,290.3976599
0_0000000000000000021e,South,NCT of Delhi,01-01-2001,17.30824746,290.5854812
0_00000000000000000224,South West,NCT of Delhi,01-01-2001,72.35119413,290.545544
0_00000000000000000263,West,NCT of Delhi,01-01-2001,64.32241043,290.538238
0_00000000000000000016,Anugul,Odisha,01-01-2001,46.69349578,296.9922881
0_00000000000000000026,Balangir,Odisha,01-01-2001,23.64497419,298.1489331
0_00000000000000000027,Baleshwar,Odisha,01-01-2001,50.14317662,295.9014617
0_00000000000000000033,Bargarh,Odisha,01-01-2001,26.19266245,297.4724961
0_0000000000000000003f,Bauda,Odisha,01-01-2001,36.75316968,297.9538934
0_00000000000000000044,Bhadrak,Odisha,01-01-2001,39.18812927,297.0375524
0_0000000000000000007d,Cuttack,Odisha,01-01-2001,51.8279577,297.6168369
0_0000000000000000008a,Debagarh,Odisha,01-01-2001,43.16964381,296.222731
0_00000000000000000097,Dhenkanal,Odisha,01-01-2001,51.06493029,297.1011674
0_000000000000000000bb,Gajapati,Odisha,01-01-2001,76.03342339,296.4676733
0_000000000000000000bf,Ganjam,Odisha,01-01-2001,58.68844939,296.8137858
0_000000000000000000ed,Jagatsinghapur,Odisha,01-01-2001,47.43936448,297.6793254
0_000000000000000000f1,Jajapur,Odisha,01-01-2001,44.46809974,297.0646282
0_00000000000000000103,Jharsuguda,Odisha,01-01-2001,22.40097892,296.6073048
0_0000000000000000010c,Kalahandi,Odisha,01-01-2001,39.61482551,298.0271545
0_00000000000000000110,Kandhamal,Odisha,01-01-2001,60.85525375,296.9665011
0_00000000000000000125,Kendrapara,Odisha,01-01-2001,52.51297204,297.5020203
0_00000000000000000126,Kendujhar,Odisha,01-01-2001,42.7777975,295.2916087
0_0000000000000000012b,Khordha,Odisha,01-01-2001,55.88038464,297.7230021
0_0000000000000000013c,Koraput,Odisha,01-01-2001,44.92204961,295.7040105
0_00000000000000000168,Malkangiri,Odisha,01-01-2001,57.39781428,297.9238054
0_00000000000000000172,Mayurbhanj,Odisha,01-01-2001,62.20683407,294.6653278
0_00000000000000000184,Nabarangapur,Odisha,01-01-2001,30.66041844,296.9924512
0_00000000000000000196,Nayagarh,Odisha,01-01-2001,63.25288114,297.296215
0_000000000000000001a3,Nuapada,Odisha,01-01-2001,21.44010198,297.7312764
0_000000000000000001c7,Puri,Odisha,01-01-2001,68.26189481,298.0023565
0_000000000000000001de,Rayagada,Odisha,01-01-2001,50.08951195,296.7524655
0_000000000000000001f1,Sambalpur,Odisha,01-01-2001,40.11007174,297.0378289
0_0000000000000000021a,Subarnapur,Odisha,01-01-2001,27.41220222,298.1916792
0_00000000000000000228,Sundargarh,Odisha,01-01-2001,32.85242997,295.6031953
0_00000000000000000279,Karaikal,Puducherry,01-01-2001,165.6448396,299.7869579
0_00000000000000000161,Mahe,Puducherry,01-01-2001,329.3452993,299.9645804
0_0000000000000000027a,Puducherry,Puducherry,01-01-2001,115.2586306,299.5953638
0_0000000000000000027b,Yanam,Puducherry,01-01-2001,135.5927622,298.9926238
0_00000000000000000011,Amritsar,Punjab,01-01-2001,149.5320214,288.9316604
0_00000000000000000039,Barnala,Punjab,01-01-2001,157.7987819,289.2144535
0_0000000000000000003e,Bathinda,Punjab,01-01-2001,154.0788294,289.7976033
0_000000000000000000b3,Faridkot,Punjab,01-01-2001,153.2534298,289.4490299
0_000000000000000000b6,Fatehgarh Sahib,Punjab,01-01-2001,149.9818004,288.9840935
0_000000000000000000b9,Firozpur,Punjab,01-01-2001,157.6589833,289.7946791
0_000000000000000000d3,Gurdaspur,Punjab,01-01-2001,121.2659993,288.0468374
0_000000000000000000e5,Hoshiarpur,Punjab,01-01-2001,76.96592806,288.9146785
0_000000000000000000f2,Jalandhar,Punjab,01-01-2001,113.0191303,288.7511999
0_00000000000000000119,Kapurthala,Punjab,01-01-2001,126.3493877,288.7342177
0_00000000000000000159,Ludhiana,Punjab,01-01-2001,145.2672991,288.985719
0_0000000000000000016e,Mansa,Punjab,01-01-2001,173.1734395,289.810951
0_00000000000000000177,Moga,Punjab,01-01-2001,151.7371972,289.1163708
0_0000000000000000017c,Muktsar,Punjab,01-01-2001,167.3551921,289.8983071
0_000000000000000001b5,Patiala,Punjab,01-01-2001,146.711699,289.31852
0_000000000000000001e6,Rupnagar,Punjab,01-01-2001,78.19800614,288.6948467
0_000000000000000001ec,Sahibzada Ajit Singh Nagar,Punjab,01-01-2001,77.00823599,289.0135593
0_000000000000000001f3,Sangrur,Punjab,01-01-2001,165.5653298,289.3879567
0_000000000000000001ff,Shahid Bhagat Singh Nagar,Punjab,01-01-2001,87.67060146,289.0280331
0_0000000000000000022e,Tarn Taran,Punjab,01-01-2001,170.6239002,289.0937301
0_00000000000000000005,Ajmer,Rajasthan,01-01-2001,11.29412275,293.3718
0_0000000000000000000c,Alwar,Rajasthan,01-01-2001,67.97926228,291.2577942
0_00000000000000000031,Banswara,Rajasthan,01-01-2001,15.57731906,295.8663698
0_00000000000000000035,Baran,Rajasthan,01-01-2001,38.53202575,293.7681074
0_00000000000000000038,Barmer,Rajasthan,01-01-2001,4.177788411,295.0877596
0_00000000000000000047,Bharatpur,Rajasthan,01-01-2001,79.41664868,291.1391111
0_0000000000000000004a,Bhilwara,Rajasthan,01-01-2001,13.15962296,293.7077326
0_00000000000000000054,Bikaner,Rajasthan,01-01-2001,5.489336528,292.8376889
0_0000000000000000005e,Bundi,Rajasthan,01-01-2001,37.84166321,293.6023892
0_00000000000000000076,Chittaurgarh,Rajasthan,01-01-2001,16.88372156,294.088556
0_00000000000000000079,Churu,Rajasthan,01-01-2001,5.854129863,292.1113892
0_00000000000000000273,Dausa,Rajasthan,01-01-2001,52.20735287,291.9471305
0_00000000000000000095,Dhaulpur,Rajasthan,01-01-2001,44.88193903,291.4797095
0_000000000000000000a2,Dungarpur,Rajasthan,01-01-2001,9.559437684,295.9417588
0_000000000000000000be,Ganganagar,Rajasthan,01-01-2001,32.81458018,290.8529172
0_000000000000000000d9,Hanumangarh,Rajasthan,01-01-2001,36.9907368,290.8520921
0_000000000000000000ef,Jaipur,Rajasthan,01-01-2001,31.28713502,292.0503944
0_000000000000000000f0,Jaisalmer,Rajasthan,01-01-2001,3.75306029,294.0135404
0_000000000000000000f6,Jalor,Rajasthan,01-01-2001,10.90591963,295.3228527
0_00000000000000000101,Jhalawar,Rajasthan,01-01-2001,21.15921117,294.9378363
0_00000000000000000104,Jhunjhunun,Rajasthan,01-01-2001,30.98127349,291.6755397
0_00000000000000000105,Jodhpur,Rajasthan,01-01-2001,8.040641488,293.8675411
0_00000000000000000274,Karauli,Rajasthan,01-01-2001,31.64021554,291.8544245
0_0000000000000000013f,Kota,Rajasthan,01-01-2001,46.37118035,294.0092349
0_00000000000000000187,Nagaur,Rajasthan,01-01-2001,12.01517892,292.886253
0_000000000000000001a8,Pali,Rajasthan,01-01-2001,11.02369528,294.4841309
0_000000000000000001be,Pratapgarh,Rajasthan,01-01-2001,12.5684995,295.4804797
0_000000000000000001d4,Rajsamand,Rajasthan,01-01-2001,8.125895562,293.8526835
0_00000000000000000275,Sawai Madhopur,Rajasthan,01-01-2001,31.26091922,292.2186063
0_0000000000000000020d,Sikar,Rajasthan,01-01-2001,22.62303482,291.8885131
0_00000000000000000212,Sirohi,Rajasthan,01-01-2001,11.48600969,294.84666
0_00000000000000000243,Tonk,Rajasthan,01-01-2001,21.45634519,292.8192135
0_00000000000000000246,Udaipur,Rajasthan,01-01-2001,10.66698439,293.9515602
0_000000000000000000a6,East,Sikkim,01-01-2001,70.76682633,278.3573027
0_0000000000000000019c,North,Sikkim,01-01-2001,71.74136893,265.9833788
0_0000000000000000021f,South,Sikkim,01-01-2001,59.73304598,277.2747303
0_00000000000000000264,West,Sikkim,01-01-2001,64.49524671,273.8264705
0_00000000000000000019,Ariyalur,Tamil Nadu,01-01-2001,90.09903568,300.0206704
0_0000000000000000006e,Chennai,Tamil Nadu,01-01-2001,67.48481512,299.602853
0_0000000000000000007a,Coimbatore,Tamil Nadu,01-01-2001,142.598141,298.2976894
0_0000000000000000007b,Cuddalore,Tamil Nadu,01-01-2001,104.5135588,299.6518513
0_00000000000000000093,Dharmapuri,Tamil Nadu,01-01-2001,76.34117311,298.6366637
0_0000000000000000009c,Dindigul,Tamil Nadu,01-01-2001,141.8035631,299.3672647
0_000000000000000000ae,Erode,Tamil Nadu,01-01-2001,113.332299,298.3320601
0_0000000000000000010f,Kancheepuram,Tamil Nadu,01-01-2001,89.21581466,299.6346633
0_00000000000000000114,Kanniyakumari,Tamil Nadu,01-01-2001,287.8709396,299.5985885
0_0000000000000000011f,Karur,Tamil Nadu,01-01-2001,70.6515777,301.5264753
0_00000000000000000143,Krishnagiri,Tamil Nadu,01-01-2001,77.69084179,297.5899439
0_0000000000000000015d,Madurai,Tamil Nadu,01-01-2001,104.5700401,299.7855409
0_00000000000000000278,Nagappattinam,Tamil Nadu,01-01-2001,159.3544409,299.8172528
0_0000000000000000018d,Namakkal,Tamil Nadu,01-01-2001,78.75460142,300.7048321
0_000000000000000001b7,Perambalur,Tamil Nadu,01-01-2001,69.52298294,299.2193495
0_000000000000000001c0,Pudukkottai,Tamil Nadu,01-01-2001,84.5711822,300.5429138
0_000000000000000001d6,Ramanathapuram,Tamil Nadu,01-01-2001,111.3744159,300.8139887
0_000000000000000001ee,Salem,Tamil Nadu,01-01-2001,86.31022119,299.1655886
0_00000000000000000216,Sivaganga,Tamil Nadu,01-01-2001,91.96382807,300.6426708
0_00000000000000000232,Thanjavur,Tamil Nadu,01-01-2001,112.8855464,300.3002837
0_00000000000000000234,The Nilgiris,Tamil Nadu,01-01-2001,249.9426232,295.2133563
0_00000000000000000235,Theni,Tamil Nadu,01-01-2001,179.8936571,296.1013498
0_00000000000000000236,Thiruvallur,Tamil Nadu,01-01-2001,71.18432409,299.2342794
0_00000000000000000238,Thiruvarur,Tamil Nadu,01-01-2001,135.9637099,300.0459217
0_00000000000000000239,Thoothukkudi,Tamil Nadu,01-01-2001,107.36422,301.0953496
0_0000000000000000023f,Tiruchirappalli,Tamil Nadu,01-01-2001,85.20779299,300.308415
0_00000000000000000240,Tirunelveli,Tamil Nadu,01-01-2001,156.8356294,299.3652664
0_00000000000000000241,Tiruppur,Tamil Nadu,01-01-2001,86.03124495,300.4455031
0_00000000000000000242,Tiruvannamalai,Tamil Nadu,01-01-2001,79.40751562,298.8281122
0_00000000000000000259,Vellore,Tamil Nadu,01-01-2001,81.14849237,298.3814385
0_0000000000000000025b,Viluppuram,Tamil Nadu,01-01-2001,81.84227451,299.3633224
0_0000000000000000025c,Virudunagar,Tamil Nadu,01-01-2001,94.15733688,300.3341044
0_0000000000000000008f,Dhalai,Tripura,01-01-2001,156.9415591,293.7841421
0_000000000000000001a1,North Tripura,Tripura,01-01-2001,144.1518937,293.5779115
0_00000000000000000223,South Tripura,Tripura,01-01-2001,126.1133703,294.2483223
0_0000000000000000026b,West Tripura,Tripura,01-01-2001,93.43313542,294.1586715
0_00000000000000000001,Agra,Uttar Pradesh,01-01-2001,82.33845956,290.9250045
0_00000000000000000008,Aligarh,Uttar Pradesh,01-01-2001,120.9414661,290.4044728
0_0000000000000000000a,Allahabad,Uttar Pradesh,01-01-2001,50.14421183,292.5979269
0_0000000000000000000e,Ambedkar Nagar,Uttar Pradesh,01-01-2001,62.35761445,292.4032428
0_0000000000000000001b,Auraiya,Uttar Pradesh,01-01-2001,68.02761943,291.3308996
0_0000000000000000001e,Azamgarh,Uttar Pradesh,01-01-2001,55.16972643,292.5220619
0_00000000000000000022,Baghpat,Uttar Pradesh,01-01-2001,94.2339247,290.1327254
0_00000000000000000023,Bahraich,Uttar Pradesh,01-01-2001,45.18822638,291.2741067
0_00000000000000000028,Ballia,Uttar Pradesh,01-01-2001,60.40720839,292.755385
0_00000000000000000029,Balrampur,Uttar Pradesh,01-01-2001,34.6916464,291.0645215
0_0000000000000000002b,Banda,Uttar Pradesh,01-01-2001,33.29423856,292.5711008
0_00000000000000000032,Bara Banki,Uttar Pradesh,01-01-2001,57.18172501,291.6620408
0_00000000000000000037,Bareilly,Uttar Pradesh,01-01-2001,60.61946874,290.9634742
0_0000000000000000003d,Basti,Uttar Pradesh,01-01-2001,50.73375921,292.2177369
0_00000000000000000053,Bijnor,Uttar Pradesh,01-01-2001,42.51959808,289.9189231
0_0000000000000000005b,Budaun,Uttar Pradesh,01-01-2001,67.57527527,290.84012
0_0000000000000000005c,Bulandshahr,Uttar Pradesh,01-01-2001,102.5360801,290.4909857
0_00000000000000000068,Chandauli,Uttar Pradesh,01-01-2001,45.17439475,293.002132
0_00000000000000000075,Chitrakoot,Uttar Pradesh,01-01-2001,28.04983989,292.7769861
0_0000000000000000008d,Deoria,Uttar Pradesh,01-01-2001,65.4314028,292.6530356
0_000000000000000000af,Etah,Uttar Pradesh,01-01-2001,89.45193025,290.7368652
0_000000000000000000b0,Etawah,Uttar Pradesh,01-01-2001,58.94792323,291.281096
0_000000000000000000b1,Faizabad,Uttar Pradesh,01-01-2001,51.49207062,291.9956382
0_000000000000000000b4,Farrukhabad,Uttar Pradesh,01-01-2001,59.27508915,291.0724419
0_000000000000000000b7,Fatehpur,Uttar Pradesh,01-01-2001,55.96115171,292.182899
0_000000000000000000b8,Firozabad,Uttar Pradesh,01-01-2001,77.57013735,290.8110587
0_000000000000000000c3,Gautam Buddha Nagar,Uttar Pradesh,01-01-2001,111.572385,290.3926289
0_000000000000000000c5,Ghaziabad,Uttar Pradesh,01-01-2001,76.85226875,290.4532951
0_000000000000000000c6,Ghazipur,Uttar Pradesh,01-01-2001,61.8054308,292.7274043
0_000000000000000000cb,Gonda,Uttar Pradesh,01-01-2001,50.91659693,291.8210835
0_000000000000000000ce,Gorakhpur,Uttar Pradesh,01-01-2001,72.59444512,292.367573
0_000000000000000000d8,Hamirpur,Uttar Pradesh,01-01-2001,36.83539167,292.3630296
0_000000000000000000dc,Hardoi,Uttar Pradesh,01-01-2001,70.64300528,291.1429678
0_000000000000000000f3,Jalaun,Uttar Pradesh,01-01-2001,63.40992531,291.8985399
0_000000000000000000fe,Jaunpur,Uttar Pradesh,01-01-2001,53.19462501,292.6259621
0_00000000000000000102,Jhansi,Uttar Pradesh,01-01-2001,45.05811544,292.3677874
0_00000000000000000108,Jyotiba Phule Nagar,Uttar Pradesh,01-01-2001,63.20915951,290.7381326
0_00000000000000000113,Kannauj,Uttar Pradesh,01-01-2001,60.3871295,291.2598888
0_00000000000000000116,Kanpur Dehat,Uttar Pradesh,01-01-2001,65.0455311,291.5626872
0_00000000000000000117,Kanpur Nagar,Uttar Pradesh,01-01-2001,61.96881485,291.7181608
